brand,text,created_at,label,cleaned_text
Xiaomi,Overall a nice phone in this budget. 100% value for money. Clicks good photos! Even the front camera is really good in portrait mode,2024/2/11,positive,overall nice phone budget value money clicks good photos even front camera really good portrait mode
Xiaomi,Mobile is ok good but have doubt in accessories.Because 2nd day itself charging head is not working tried to replace it for more than 5times but no response..,2023/11/17,negative,mobile ok good doubt accessoriesbecause nd day charging head working tried replace times response
Xiaomi,Hanging problem when disconnect the chargerððToo much difficult to expect life more. Battery also week.Now I felt this is actual Chinese product,2023/9/17,positive,hanging problem disconnect chargerddtoo much difficult expect life battery also weeknow felt actual chinese product
Xiaomi,Batytery is not good mentioned 4000mah but not good. Please dont't bye camera is good but battery back up not good,2018/9/25,negative,batytery good mentioned mah good please dontt bye camera good battery back good
Xiaomi,"Average product looks little costlier when compared with samsung, this phone should be under 7500",2023/5/21,negative,average product looks little costlier compared samsung phone
Xiaomi,I am suffering to choose this product.Wrost sensor.Wrost finger touch.Volume rocker don't work properly.,2024/1/10,positive,suffering choose productwrost sensorwrost finger touchvolume rocker dont work properly
Xiaomi,Got it around 8999 in 2nd sale of its and I liked it.,2023/12/23,positive,got around nd sale liked
Xiaomi,Very good product. Really like it,2018/10/1,positive,good product really like
Xiaomi,Initially for the first month it was working normally. After that frequently it restarts itself automatically. Even with 50% battery it restarts automatically. Poor experience. Any suggestions,2023/6/25,negative,initially first month working normally frequently restarts automatically even battery restarts automatically poor experience suggestions
Xiaomi,Phone is good-looking but hanging problem sumtime and suitched off automatically.,2023/10/1,positive,phone goodlooking hanging problem sumtime suitched automatically
Xiaomi,Good,2024/1/15,negative,good
Xiaomi,this smartphone not working properlyhanging moreatleast not switch on i am use 1 month after more hanging,2023/11/20,positive,smartphone working properlyhanging moreatleast switch use month hanging
Xiaomi,Good product in this budget.,2023/9/21,positive,good product budget
Xiaomi,So many app permission required its irritating and not friendly and safe for senior citizens who are not tech friendly.,2023/8/8,positive,many app permission required irritating friendly safe senior citizens tech friendly
Xiaomi,"AnonD-973296, 22 Feb 2021not everyone needs either of those

ur strangeYou have option to use it or not. 
Problem is not having choice.
 
USB to 3.5 is never same.",2021/2/22,neutral,anond feb everyone needs either ur strangeyou option use problem choice usb never
Xiaomi,48MP doesnt look like as the big camera. normal images!!!looks are good and it looks pricier than actual it is. all in all good phone with acceptable budget,2023/5/18,positive,mp doesnt look like big camera normal imageslooks good looks pricier actual good phone acceptable budget
Xiaomi,Good product,2024/1/25,positive,good product
Xiaomi,Everything is good except it's speaker voice however it is very loud but feels like cheap Chinese mobile.,2023/2/19,positive,everything good except speaker voice however loud feels like cheap chinese mobile
Xiaomi,good,2023/11/10,positive,good
Xiaomi,"Awesome mobile ð sound, camera and everything is good.",2023/1/10,positive,awesome mobile sound camera everything good
Xiaomi,The device is very good one of the very best below 10k.Definitely Go for it.,2023/9/11,negative,device good one best kdefinitely go
Xiaomi,Over all good,2023/11/26,positive,good
Xiaomi,Battery. The Product is Bulky would have bring the weight down,2018/9/23,positive,battery product bulky would bring weight
Xiaomi,Good mobileð±but back camera are made out of body,2023/9/12,positive,good mobiledbut back camera made body
Xiaomi,I loved this phone....,2023/12/14,positive,loved phone
Xiaomi,Very Good.,2023/10/21,positive,good
Xiaomi,"Now Xiaomi has a great product for bedget friendly people, it comes with all features that normal people want.",2023/5/21,positive,xiaomi great product bedget friendly people comes features normal people want
Xiaomi,Best in clads,2024/1/24,positive,best clads
Xiaomi,This product is too good,2023/11/23,negative,product good
Xiaomi,"Redmi Note 8 is good, but rear fingerprint is very small... In Redmi Note 8, there is Full HD Display, but not Super Amoled Display & not give fingerprint in touch screen...",2023/11/28,negative,redmi note good rear fingerprint small redmi note full hd display super amoled display give fingerprint touch screen
Xiaomi,Working Nicely,2023/10/8,positive,working nicely
Xiaomi,Minor scratch on left side frame I m not expected scratch on new phone,2023/8/29,positive,minor scratch left side frame expected scratch new phone
Xiaomi,Parfomence very badCemra leg problm,2023/4/27,positive,parfomence badcemra leg problm
Xiaomi,Bought on 12 nov using since 7 months no issuesGood battery and performance no heating issueThe fast charger is goodCamera could have been better,2023/12/27,negative,bought nov using since months issuesgood battery performance heating issuethe fast charger goodcamera could better
Xiaomi,Value for money phone. Has everything that a budget phone should have. Wonderful.,2023/11/29,negative,value money phone everything budget phone wonderful
Xiaomi,Excellent Performance,2023/8/3,positive,excellent performance
Xiaomi,"Awesome product, Good battery life,great camera . Ultimate product.Love MI",2023/6/2,positive,awesome product good battery lifegreat camera ultimate productlove mi
Xiaomi,I like rear camera of Redme note 8 but I don't like gaming performance in pubg because I thing that it's not optimised for pubg game and also not support hd graphics,2024/2/7,positive,like rear camera redme note dont like gaming performance pubg thing optimised pubg game also support hd graphics
Xiaomi,Dashing design of phone.,2023/6/29,positive,dashing design phone
Xiaomi,very nice mobile... camera 48 mp is like 13 mp,2023/12/12,neutral,nice mobile camera mp like mp
Xiaomi,Good,2023/12/19,positive,good
Xiaomi,Good good,2023/12/31,positive,good good
Xiaomi,Positives--1) Look2) rear quad camera3) battery life4) picture quality5) Gorilla glass5 protection Drawbacks--1) front camera is not good enough2) processor3) weight,2023/5/10,negative,positives look rear quad camera battery life picture quality gorilla glass protection drawbacks front camera good enough processor weight
Xiaomi,"Redmi note 8 is awesome phone in budget of 10000 all mobile features are super like camera , battery display, IR blaster music all features are awesome thx to Redmi",2023/7/26,positive,redmi note awesome phone budget mobile features super like camera battery display ir blaster music features awesome thx redmi
Xiaomi,"Excellent camera, battery life and fast charging. Neptune Blue looks stunning and camera module is nicely organised though the bump is little awkward. Only problem is heavy weight. Otherwise excellent so far!",2023/6/7,neutral,excellent camera battery life fast charging neptune blue looks stunning camera module nicely organised though bump little awkward problem heavy weight otherwise excellent far
Xiaomi,Screen is not that much great,2023/9/14,negative,screen much great
Xiaomi,Finger print is not support for Selfie or camera use this is very disappointed feature.,2023/11/5,positive,finger print support selfie camera use disappointed feature
Xiaomi,Battery backup is not goodAfter full charge battery running a day only100 % charge 12hr useOnly call and music YouTubeWithout gaming,2023/9/4,negative,battery backup goodafter full charge battery running day charge hr useonly call music youtubewithout gaming
Xiaomi,Beast under 10k.... I bought the higher variant and it feels much snappy....and smooth,2023/1/9,positive,beast k bought higher variant feels much snappyand smooth
Xiaomi,This phone ia truly amazing.love all the features.indeed amazing product,2023/6/7,positive,phone ia truly amazinglove featuresindeed amazing product
Xiaomi,does not like anything,2024/2/10,positive,like anything
Xiaomi,Camera not good. Bad performance . Battery  charging very slow . I don't like this product.,2023/1/3,positive,camera good bad performance battery charging slow dont like product
Xiaomi,Sensor and flash should be improved.... Else it is a good phone...,2024/1/2,positive,sensor flash improved else good phone
Xiaomi,"Best battery life, good camera, but phone is a little heavy. Guess that's okay since all phones are excluding apple and huawei. Go for it! Mom loves it ð",2023/7/18,negative,best battery life good camera phone little heavy guess thats okay since phones excluding apple huawei go mom loves
Xiaomi,Budget phone under 10K1 battery is very good2 beast phone under budget3 best camera in hand4 huge display best for gaming,2023/4/26,positive,budget phone k battery good beast phone budget best camera hand huge display best gaming
Xiaomi,Super duper mi 100% good mobile redmi note 8,2024/1/31,positive,super duper mi good mobile redmi note
Xiaomi,Works well. No problem. Looks premium (moonlight colour).Writing this review after 2 months of usage.,2023/8/15,negative,works well problem looks premium moonlight colourwriting review months usage
Xiaomi,if your budget is 10k then go for it without hezitation but has only one disappointing thing i.e camera is little bit disappointing. otherwise very nice phone,2023/4/2,negative,budget k go without hezitation one disappointing thing ie camera little bit disappointing otherwise nice phone
Xiaomi,Overall it's good ..I like it fingerprint reader as it provides convenience to manage security as well and work perfectly . Look also very good,2024/1/26,positive,overall good like fingerprint reader provides convenience manage security well work perfectly look also good
Xiaomi,I bought this mobile phone at 9250. Nice mobile phone in this range,2023/6/21,positive,bought mobile phone nice mobile phone range
Xiaomi,Gradually voice becomes low. Didn't liked the phone.,2023/9/10,positive,gradually voice becomes low didnt liked phone
Xiaomi,Good. Good,2018/9/22,positive,good good
Xiaomi,Excellent product,2023/12/29,positive,excellent product
Xiaomi,Touch having problems and back button not working properly,2023/1/8,positive,touch problems back button working properly
Xiaomi,Nice one again from xiomi.... Fabulous products by fabulous xiomi,2018/9/21,positive,nice one xiomi fabulous products fabulous xiomi
Xiaomi,"goto, 21 Feb 2021Bad battery life only 80 on endurance and only slightly faster than 865 no jack, oled is very ... moreYea will stick with 865 ... still powerful..ð",2021/2/21,neutral,goto feb bad battery life endurance slightly faster jack oled moreyea stick still powerfuld
Xiaomi,After receiving as I started the phone it hang.....till not.Other features are good but . .l am not fully satisfied.,2023/12/8,positive,receiving started phone hangtill notother features good l fully satisfied
Xiaomi,Everything is good.. Good battery.. Good camera.. Smooth runs,2023/7/10,neutral,everything good good battery good camera smooth runs
Xiaomi,"ProsNice look solid buildGood camera qualityGreat battery life, easly come for 2 entire days on normal use. Used 8 hours of continue gps tracking maps once without charging.ConsMobile gets hot while charging sometimes",2023/2/28,negative,prosnice look solid buildgood camera qualitygreat battery life easly come entire days normal use used hours continue gps tracking maps without chargingconsmobile gets hot charging sometimes
Xiaomi,Value of money,2023/11/16,positive,value money
Xiaomi,"Everything is fine, for the past 5 days using. Overall Good.",2023/6/22,negative,everything fine past days using overall good
Xiaomi,It is ok but is it really 48 mp as i have used nokia 5233 having camera of 2mp it looks VGA camera against those mobile camera..Nice value for money phone,2023/11/21,negative,ok really mp used nokia camera mp looks vga camera mobile cameranice value money phone
Xiaomi,Such A Great DeviceWhat A Performance CameraAll R Great,2024/1/3,positive,great devicewhat performance cameraall r great
Xiaomi,Very bad system. It's not even 1 year old and it has started hanging.The apps get automatically shutdown or restart while using.Display is also not up to the mark,2023/8/28,positive,bad system even year old started hangingthe apps get automatically shutdown restart usingdisplay also mark
Xiaomi,Looking is expensive. Stylish phone. Money worthy.,2023/10/31,positive,looking expensive stylish phone money worthy
Xiaomi,Could have made much better,2023/4/28,positive,could made much better
Xiaomi,"Battery life is nice,it lasts upto 1day if ur internet is turned off.camera I hope not all the cameras work.only 2 of them have main use here.",2024/2/8,positive,battery life niceit lasts upto day ur internet turned offcamera hope cameras workonly main use
Xiaomi,Network Essie,2023/6/22,positive,network essie
Xiaomi,Best Phone in all categoriesExilent battery lifeVery good camera qualityProcessesor very fastNo heating problemWorth for money,2023/9/18,positive,best phone categoriesexilent battery lifevery good camera qualityprocessesor fastno heating problemworth money
Xiaomi,"Good value phone, nice camera, but battery life is little less",2024/2/19,negative,good value phone nice camera battery life little less
Xiaomi,Bit not satisfied with batry backup nd almost everything okkk,2024/2/22,positive,bit satisfied batry backup nd almost everything okkk
Xiaomi,"Overall phone is nice but in this phone there is volume problem,sometimes i am getting high volume ,sometimes low and compare to other phone it has low sound .",2023/9/18,positive,overall phone nice phone volume problemsometimes getting high volume sometimes low compare phone low sound
Xiaomi,My bro conspired and made me but this for our sister who has a basic phone. Her happiness is indescribable. Product is amazing,2023/4/17,positive,bro conspired made sister basic phone happiness indescribable product amazing
Xiaomi,Best mobileð± under rate,2023/12/10,positive,best mobiled rate
Xiaomi,Exlent,2023/5/1,positive,exlent
Xiaomi,"TECH--BEAST, 21 Feb 2021Yea will stick with 865 ... still powerful..ðyup.. agree",2021/2/21,neutral,techbeast feb yea stick still powerfuldyup agree
Xiaomi,Looks hi-fi.Comes in a variety of colours.Superior back and selfie camera.All features you will need.A little heavy.,2023/11/27,positive,looks hificomes variety colourssuperior back selfie cameraall features needa little heavy
Xiaomi,One of best budget phone...Killer performanceBest cameraQuick chargeSharp displayAnd looking awesome...,2023/6/29,positive,one best budget phonekiller performancebest cameraquick chargesharp displayand looking awesome
Xiaomi,Awesome mobile in this budget..,2023/12/8,neutral,awesome mobile budget
Xiaomi,Phone's satisfying overall but my unit has a random beeping problem (not caused by the sim) which makes the experience a little annoying.,2023/6/18,positive,phones satisfying overall unit random beeping problem caused sim makes experience little annoying
Xiaomi,"Looking nice, my own suggestion, overall phone performance is good, but little bit unsatisfied with camera and display resolution.",2023/9/19,negative,looking nice suggestion overall phone performance good little bit unsatisfied camera display resolution
Xiaomi,Net connection problem. Phone hanging alwys. No software update.,2023/7/21,negative,net connection problem phone hanging alwys software update
Xiaomi,"Very bad products my phone is just 1 month old , Display blinking, randomly network connection and speaker will not work, these are the problems I'm facing in this mobile, other this are  good.",2023/8/29,positive,bad products phone month old display blinking randomly network connection speaker work problems im facing mobile good
Xiaomi,Worthy. Good one,2018/9/22,positive,worthy good one
Xiaomi,Best Phone for budget,2023/11/15,negative,best phone budget
Xiaomi,Not worth for the money. worst product from MI. I am a hardcore fan of MI. But this one really disappointing.,2018/9/18,negative,worth money worst product mi hardcore fan mi one really disappointing
Xiaomi,Each and every thing is properly packedð¤Battery life is good. Camera is incredibly well.figerprint reader is also good,2023/10/27,neutral,every thing properly packeddbattery life good camera incredibly wellfigerprint reader also good
Xiaomi,Back body is shining glass an in front side below the screen is slightly blue finishing touch which makes it glazing.,2024/2/1,neutral,back body shining glass front side screen slightly blue finishing touch makes glazing
Xiaomi,Good product,2023/10/17,negative,good product
Xiaomi,Not good mobile  receiving me..My friend mobile good... Same model,2023/3/10,neutral,good mobile receiving memy friend mobile good model
Xiaomi,Nice product,2024/1/19,neutral,nice product
Xiaomi,"Excellent look and performance,Google cam extraordinary workSelfie cam little bit low in clarity,Over all very excellent",2023/12/13,neutral,excellent look performancegoogle cam extraordinary workselfie cam little bit low clarityover excellent
Xiaomi,Good,2023/1/10,positive,good
Xiaomi,The camera is installed above the backside phone surface body. It unbalance slightly when we place the phone on the table. Because the phone's body is not a plane.,2023/4/6,positive,camera installed backside phone surface body unbalance slightly place phone table phones body plane
Xiaomi,"Redmi note 8 good mobileExcellent battery backup and open the box fast,charger, good camera,Camera 2 API enable, excellent, fingerprint, quick response, excellent mobile.",2023/7/28,positive,redmi note good mobileexcellent battery backup open box fastcharger good cameracamera api enable excellent fingerprint quick response excellent mobile
Xiaomi,All goodBut battery life is very.......................... very.......................very..............................................very poor,2023/12/31,negative,goodbut battery life veryveryvery poor
Xiaomi,"God of budget phones, value for each penny you spend.Awesome battery and cameraSnapdragon 665 rides performance smoothly.",2023/5/4,positive,god budget phones value penny spendawesome battery camerasnapdragon rides performance smoothly
Xiaomi,"Specs and real-world performance are not the same. Despite what Chinese-financed sites shill, ... moreAre you calling Gsmarena a Chinese-financed $Hill site?",2021/2/28,neutral,specs realworld performance despite chinesefinanced sites shill moreare calling gsmarena chinesefinanced hill site
Xiaomi,Best phone in this segment48 mp great qualityFast chargingBeast snapdragon 665No lag miui 11,2023/9/10,positive,best phone segment mp great qualityfast chargingbeast snapdragon lag miui
Xiaomi,Lightly Disappointed with battery backup . And slower connection.Bad response from agent to replacement it's not good in marketing behaviour,2023/1/5,positive,lightly disappointed battery backup slower connectionbad response agent replacement good marketing behaviour
Xiaomi,Good mobile . Good camera. Good sound.. good battery life..,2023/9/8,negative,good mobile good camera good sound good battery life
Xiaomi,"Average phone, hanging problem, network lost when playing pubg, unlocking with finger taking time.",2023/5/6,negative,average phone hanging problem network lost playing pubg unlocking finger taking time
Xiaomi,Perfect product. I just loved the mi & specially note series. It's camera is just awesome. Best value for money product.,2023/6/24,negative,perfect product loved mi specially note series camera awesome best value money product
Xiaomi,perfect product...working fine ..,2023/8/14,positive,perfect productworking fine
Xiaomi,Likeâ¤ð?Xiaomi,2023/11/3,neutral,likeadxiaomi
Xiaomi,"Not good ,signal issues and voice breaking most of time and mobile no not reachable or busy most of time are complaints from fend and relative.",2023/5/22,neutral,good signal issues voice breaking time mobile reachable busy time complaints fend relative
Xiaomi,The phone response is very slow. It keeps hanging in between. Camera and battery life is good. The performance is not as expected.,2023/7/16,positive,phone response slow keeps hanging camera battery life good performance expected
Xiaomi,"Nice phone with a great spec within 10,000 budget..Cant ask for more..",2023/4/24,positive,nice phone great spec within budgetcant ask
Xiaomi,Fantastic mobile off the year,2023/1/11,positive,fantastic mobile year
Xiaomi,Good vue for money,2023/9/23,negative,good vue money
Xiaomi,Good camera quantity and battery is super one day easily gone once fully charged,2023/12/6,positive,good camera quantity battery super one day easily gone fully charged
Xiaomi,Verry good  vallu for manny,2023/11/30,positive,verry good vallu manny
Xiaomi,"Display 3*Battery 4*Camera 3.5*Fingerprint 4*Face unlock 3.5*Processor working 3.5*Hitting issue, brightness issue, seems to be a heavy phone.Overall 3*",2023/4/24,positive,display battery camera fingerprint face unlock processor working hitting issue brightness issue seems heavy phoneoverall
Xiaomi,Good mobile in range,2023/11/20,negative,good mobile range
Xiaomi,Best phone under 10k,2023/11/29,positive,best phone k
Xiaomi,Good,2023/2/4,positive,good
Xiaomi,I like itBest,2023/12/17,positive,like itbest
Xiaomi,The camera is nice.Selfie cam is okayish.Phone is quite fast and screen is good.Cant expect more in 9200 bucks!,2023/4/9,negative,camera niceselfie cam okayishphone quite fast screen goodcant expect bucks
Xiaomi,Camera has providing us some noisy picturesOtherwise it's all around okey..48 megapixel mode don't have a zoom speciality we can't zoom into the object while using 48mp mode,2023/4/28,negative,camera providing us noisy picturesotherwise around okey megapixel mode dont zoom speciality cant zoom object using mp mode
Xiaomi,Ok,2024/2/2,positive,ok
Xiaomi,"Phone was good, bt now facing software problem hence not able to use this phone, sevice centre is not able to solve the problem and now feed up.",2023/6/7,neutral,phone good bt facing software problem hence able use phone sevice centre able solve problem feed
Xiaomi,"Found Mic was having issue, other receiving end couldn't hear properly. Was also having software issues. It was automatically sending messages and making calls.",2023/8/1,negative,found mic issue receiving end couldnt hear properly also software issues automatically sending messages making calls
Xiaomi,Itâs good. Bit costly,2023/11/15,positive,itas good bit costly
Xiaomi,I had a OnePlus 5t before this. I must say it can beat any high end phone on performance. Very responsive and smooth. It's just slightly heavy in hand.,2023/4/22,positive,oneplus must say beat high end phone performance responsive smooth slightly heavy hand
Xiaomi,Ok,2023/12/24,positive,ok
Xiaomi,The camera should be better in low light and edge detection should be improved during portrait mode.Front camere should be improved.,2023/7/19,negative,camera better low light edge detection improved portrait modefront camere improved
Xiaomi,"Good mobile but they have to make available 64 gb storage model because 128 gb is really expensive, but design really awesome",2023/12/30,positive,good mobile make available gb storage model gb really expensive design really awesome
Xiaomi,It is the best smartphone for the budget segment. I love the features of this camera. Evrything is good in this phone except the camera.The battery life of this smartphone is awesome.,2023/6/11,positive,best smartphone budget segment love features camera evrything good phone except camerathe battery life smartphone awesome
Xiaomi,Flash light does not works properly,2023/9/9,positive,flash light works properly
Xiaomi,Night camera is best but 48mp and other rear cameras are not good and sometimes leg problems I give 3 start for this phone.,2024/2/12,neutral,night camera best mp rear cameras good sometimes leg problems give start phone
Xiaomi,Excelent,2024/2/20,positive,excelent
Xiaomi,"So it has worse battery life than a lot of phones with same size (or smaller batteries) and ye... moreDoes those phone have 2k+120Hz and Snapdragon 888? 
Yep. Don't think so.",2021/2/21,negative,worse battery life lot phones size smaller batteries ye moredoes phone khz snapdragon yep dont think
Xiaomi,Very nice...,2024/2/14,positive,nice
Xiaomi,proximity sensor does the worst job don't know if placement is problem or something else but not working well single problem after a year use,2023/10/5,negative,proximity sensor worst job dont know placement problem something else working well single problem year use
Xiaomi,excellent this redmi 6 Pro. excellent this redmi 6 Pro so nice product of redmi product thank you for xiaomi,2018/9/20,positive,excellent redmi pro excellent redmi pro nice product redmi product thank xiaomi
Xiaomi,Super product,2023/1/19,positive,super product
Xiaomi,Good  behaviour,2023/12/1,positive,good behaviour
Xiaomi,Very good,2024/2/2,negative,good
Xiaomi,Good,2023/12/30,positive,good
Xiaomi,i have brought the last 2 weeks back.. i check it the phone .. i am suffering the phone hagging till now. redmi note 8 is the worst phone in redmi note8,2023/12/28,positive,brought last weeks back check phone suffering phone hagging till redmi note worst phone redmi note
Xiaomi,Perfect picture smartphone within the budget. It's a best smartphone with a bundled features. Screen size and other advance features is also great for everyone. #redmi,2023/1/11,negative,perfect picture smartphone within budget best smartphone bundled features screen size advance features also great everyone redmi
Xiaomi,Bad Camera..Performance is good.,2023/12/15,positive,bad cameraperformance good
Xiaomi,Good,2024/1/12,positive,good
Xiaomi,"I tried first time a phone from MI, before that u used phones from samsung.It is worst experience I can say samsung is far better than MI and what you called it Redmi",2023/9/2,positive,tried first time phone mi u used phones samsungit worst experience say samsung far better mi called redmi
Xiaomi,Dislike the product because this product automatically switch off during the use..and the mobile service is not satisfied.. automatically switch off mobile..,2024/1/30,positive,dislike product product automatically switch useand mobile service satisfied automatically switch mobile
Xiaomi,Stock camera is not good...but after installing GCam the result was amazing... All photos click by GCam... battery is average....and processor isn't up to mark.... design was also good.... overall average device..,2023/7/24,positive,stock camera goodbut installing gcam result amazing photos click gcam battery averageand processor isnt mark design also good overall average device
Xiaomi,Good performance excellent features,2023/7/26,negative,good performance excellent features
Xiaomi,Just ok phone. Secondary camera is not upto the mark.,2023/8/6,positive,ok phone secondary camera upto mark
Xiaomi,Everything is normal but when we charge the mobile it's heat like microwave it's too dangerous to us:(,2023/6/2,positive,everything normal charge mobile heat like microwave dangerous us
Xiaomi,Front cam is not working,2023/3/6,positive,front cam working
Xiaomi,Awesome,2023/9/21,positive,awesome
Xiaomi,It's OK if you believe in Xiaomi smartphones and like it's interface,2023/11/13,positive,ok believe xiaomi smartphones like interface
Xiaomi,Descent phone for an average gamer...jst one drawback of emmc type storage...and I don't think it affects much....It's value for money...Grab it if you are looking for 10k budget phone,2023/9/30,neutral,descent phone average gamerjst one drawback emmc type storageand dont think affects muchits value moneygrab looking k budget phone
Xiaomi,Nice. Good phone,2018/9/23,positive,nice good phone
Xiaomi,Yes it is a great phone in this budget. Gifted to mil n she is super happy.,2023/7/21,positive,yes great phone budget gifted mil n super happy
Xiaomi,Nice product ram/rom 4/64,2024/2/12,positive,nice product ramrom
Xiaomi,My mobile is suddenly bright and change in colour patter.  Without changing setting and one time is hang.So plz help. Can i  change my phoneplz guid me,2023/12/18,positive,mobile suddenly bright change colour patter without changing setting one time hangso plz help change phoneplz guid
Xiaomi,Waste of money features are not satisfying bright ness is not satisfyingIf you increase bright ness battery drains fastSome times phone book strucksFinally go for real me...,2023/9/2,negative,waste money features satisfying bright ness satisfyingif increase bright ness battery drains fastsome times phone book strucksfinally go real
Xiaomi,I am not happy with the performance of this phone. Top screen icons are inverted.,2023/5/16,positive,happy performance phone top screen icons inverted
Xiaomi,Good,2024/2/19,positive,good
Xiaomi,"Many youtubers earn devices from the OEMs.  And other stuff. 
This is why many of them drool ... moreSo... which country are you from? :D",2021/2/21,positive,many youtubers earn devices oems stuff many drool moreso country
Xiaomi,"Best phone at 10000, every feature is good you can go for it",2024/2/4,negative,best phone every feature good go
Xiaomi,Lot of issues  with  sd card  and storage and applications. Realme 5 is better in this segment.,2023/12/24,positive,lot issues sd card storage applications realme better segment
Xiaomi,Good phone till now I haven't face any issues after two months,2023/10/13,positive,good phone till havent face issues two months
Xiaomi,Value for Money,2023/11/8,positive,value money
Xiaomi,This mobile is all rounder but battery back is only 6 houre when playing freefire or any high grphics game and front is not at all good when photos zoomed then photo smashed,2023/10/11,negative,mobile rounder battery back houre playing freefire high grphics game front good photos zoomed photo smashed
Xiaomi,Camera unexpectedly does not give sharp pics at 48 MP when you enlarge....,2023/7/26,positive,camera unexpectedly give sharp pics mp enlarge
Xiaomi,Woth the money..a strong sturdy and stable phone which fulfills more than the requirement of budget friendly phone...go for it,2023/11/22,negative,woth moneya strong sturdy stable phone fulfills requirement budget friendly phonego
Xiaomi,Sometimes the screen starts playing on itâs own.... even after software update factory reset and the screen becomes on while on the call also,2024/1/4,negative,sometimes screen starts playing itas even software update factory reset screen becomes call also
Xiaomi,Awesome device. Top class device... No words!!!,2018/9/17,positive,awesome device top class device words
Xiaomi,very bad,2023/1/11,positive,bad
Xiaomi,it's a good phone good camera and good battery life,2023/11/10,neutral,good phone good camera good battery life
Xiaomi,Amazing. Mind blowing,2018/9/21,positive,amazing mind blowing
Xiaomi,Nice,2024/1/30,positive,nice
Xiaomi,Xellent camera and designed by miRAM and fast charging in built good.Value for moneyExcellent designed I have moonlight white colour,2023/12/15,neutral,xellent camera designed miram fast charging built goodvalue moneyexcellent designed moonlight white colour
Xiaomi,Great phone. I loved the display,2018/9/21,positive,great phone loved display
Xiaomi,great screen sensitivity,2023/12/24,positive,great screen sensitivity
Xiaomi,Not even a month using this phone and dust particles got stuck in the 8 MP back camera. I can even see minute dust particles on the 2MP camera also. Very bad experience.,2023/5/27,positive,even month using phone dust particles got stuck mp back camera even see minute dust particles mp camera also bad experience
Xiaomi,Nice camera back camera. but selfie camera bad as my opinion. mobile performance is good. battery life good. speaker is very good.,2024/2/19,positive,nice camera back camera selfie camera bad opinion mobile performance good battery life good speaker good
Xiaomi,Phone is not working properly. There is problem in access of internet and also in calling. When mobile is on than it tells to the caller that phone is switched off.,2023/11/12,positive,phone working properly problem access internet also calling mobile tells caller phone switched
Xiaomi,Very nice product...a complete value for money smartphone,2023/8/1,neutral,nice producta complete value money smartphone
Xiaomi,"Amazing phone... I like this display 1080p resolution.....I am using it more than 1 Month...No lag,No choppy feelNo heat, I am playing Pubg mobile more than 4 hours......no heat and no Battery drain..ðððAwesome phone...",2023/6/30,positive,amazing phone like display p resolutioni using monthno lagno choppy feelno heat playing pubg mobile hoursno heat battery draindddawesome phone
Xiaomi,Design wonderfulCamera not so good in low lightGaming wonderfulBettry life excellentFast charginggraphics excellentOverall good in proice range,2023/10/9,negative,design wonderfulcamera good low lightgaming wonderfulbettry life excellentfast charginggraphics excellentoverall good proice range
Xiaomi,Overall  redmi note 8 Mobile phoneGood,2023/11/7,positive,overall redmi note mobile phonegood
Xiaomi,Again disappointed  from redmi 2nd  time and never purchae in future...,2023/10/1,positive,disappointed redmi nd time never purchae future
Xiaomi,Nyc. Good,2018/9/23,positive,nyc good
Xiaomi,Nice product but battery not so good,2023/12/20,positive,nice product battery good
Xiaomi,Nice phone,2023/10/21,positive,nice phone
Xiaomi,Fingerprint fast. Camara avarage. Battery life avarage.,2024/2/22,positive,fingerprint fast camara avarage battery life avarage
Xiaomi,Awesome,2023/5/21,positive,awesome
Xiaomi,Excellent look. Excellent battery. excellent camera. Excellent display. All amaze.,2023/10/19,negative,excellent look excellent battery excellent camera excellent display amaze
Xiaomi,"Good speed, moderate battery backup, normal camera, , but on my opinion by using 15days realme3 pro is best phone in 10000 than this note 8",2023/5/30,positive,good speed moderate battery backup normal camera opinion using days realme pro best phone note
Xiaomi,"Need to be updated , improve in fingerprint sensor , camera , software and battery.",2023/11/11,negative,need updated improve fingerprint sensor camera software battery
Xiaomi,Super duper product,2023/10/18,positive,super duper product
Xiaomi,Redmi note 8 is a best phone in budget. it camera is awesome and the battery life is very good. i like this phone. looking very beautiful.,2024/2/21,positive,redmi note best phone budget camera awesome battery life good like phone looking beautiful
Xiaomi,Screen... 5/5ðCamera....3/5Battery....4/5Performance....4/5Some normal features...5/5ðTouch/ feel/ body/......5/5ðOver all i think good product...ð,2023/12/4,positive,screen dcamerabatteryperformancesome normal featuresdtouch feel bodydover think good productd
Xiaomi,Budget phone under 10K1 battery is very good2 beast phone under budget3 best camera in hand4 huge display best for gaming,2023/2/7,positive,budget phone k battery good beast phone budget best camera hand huge display best gaming
Xiaomi,This phone has erupted my two earphones and one headphone set.It's screen changes resolution by itself..Application starts by themselves.Contact deleted by its ownPathetic experience,2023/4/20,positive,phone erupted two earphones one headphone setits screen changes resolution itselfapplication starts themselvescontact deleted ownpathetic experience
Xiaomi,This product is really value of money...the color is awesome....,2023/11/22,neutral,product really value moneythe color awesome
Xiaomi,1.Mi Remote is NOT WORKING AT ALL.2. Unable to select Data Plan for SIM 1. By default Phone is selecting Data & Callsin SIM 23.How to activate ACKO Service support?,2023/10/15,negative,mi remote working unable select data plan sim default phone selecting data callsin sim activate acko service support
